flare_id,log,n_flashes,flare_len_s,beacon_id,night,since_dusk_s,glyph,shape_id,flourish,region,cluster,cluster_num,date_seen
FLR-09882,RIDGE,4,0.1826,6035,,,4R1,,,R1,U,11,01/02/2010
FLR-09883,LAMP,21,0.591075,2,N-003,17664.4423,,17,0,,,,
FLR-09884,RIDGE,5,1.1466917,0,,,5R3,,,R2,ZZZ,13,12-04-2016
FLR-09885,RIDGE,5,1.4346,0,,,1+1+3,,,R1,J,4,06/02/2010
FLR-09886,LAMP,5,1.2883769,3,N-022,27725.3659,,2,0,,,,
FLR-09887,LAMP,5,1.1197735,3,N-012,9553.7666,,2,0,,,,
FLR-09888,LAMP,5,1.2557667,2,N-022,27761.8659,,2,0,,,,
FLR-09889,LAMP,5,0.3112333,2,N-031,253.2407,,2,0,,,,
FLR-09890,RIDGE,4,0.2841,6058,,,4R1,,,R1,U,11,24/01/2010
FLR-09891,LAMP,4,0.8711697,2,N-001,149.4538,,0,0,,,,
FLR-09892,RIDGE,5,1.0528,0,,,5R3,,,R2,P,7,05/03/2011
FLR-09893,RIDGE,5,1.255,5560,,,1+1+3,,,R1,F,3,03/02/2005
FLR-09894,LAMP,5,1.2915099,4,N-003,17429.4075,,2,0,,,,
FLR-09895,RIDGE,8,1.2806167,0,,,8R,,,R1,J,4,10-04-2015
FLR-09896,LAMP,5,0.7492084,1,N-032,10096.8413,,2,0,,,,
FLR-09897,RIDGE,5,1.019675,5586,,,1+1+3,,,R1,A,1,02/03/2015
FLR-09898,RIDGE,5,1.1198,5727,,,1+1+3,,,R1,F,3,12/02/2010
FLR-09899,RIDGE,5,0.3017,6058,,,5R1,,,R1,U,11,11/02/2010
FLR-09900,LAMP,5,1.1673561,2,N-011,2172.1437,,2,0,,,,
FLR-09901,RIDGE,5,0.7604409,0,,,5-SMUDGE,,,R1,A,1,02/03/2015
FLR-09902,LAMP,4,0.969535,2,N-001,202.5538,,0,0,,,,
FLR-09903,RIDGE,6,0.9683,5722,,,6-SMUDGE,,,R1,F,3,12/02/2010
FLR-09904,RIDGE,5,0.7833942,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-09905,RIDGE,5,0.698,0,,,1+1+3,,,R1,A,1,28/02/2010
FLR-09906,LAMP,5,0.7468167,1,N-003,18875.6302,,2,0,,,,
FLR-09907,LAMP,8,0.5627666,3,N-017,29085.0303,,13,0,,,,
FLR-09908,RIDGE,5,0.3119667,5720,,,5R1,,,R1,A,1,16-04-2014
FLR-09909,RIDGE,5,1.0963,0,,,5R3,,,R2,K,5,03/06/2012
FLR-09910,RIDGE,5,0.3218,5562,,,5R1,,,R1,U,11,24/02/2008
FLR-09911,RIDGE,5,1.3173,0,,,5R3,,,R2,P,7,24/04/2008
FLR-09912,RIDGE,5,0.3125,5562,,,5R1,,,R1,U,11,24/01/2010
FLR-09913,LAMP,5,1.0049583,3,N-020,13198.5552,,2,0,,,,
FLR-09914,LAMP,7,0.7162292,3,N-009,870.1531,,8,0,,,,
FLR-09915,LAMP,4,0.7623649,2,N-003,16991.0331,,0,0,,,,
FLR-09916,LAMP,4,1.22265,2,N-003,17964.9893,,0,0,,,,
FLR-09917,RIDGE,8,0.3565645,0,,,8i,,,R1,J,4,13-05-2016
FLR-09918,RIDGE,5,1.333,0,,,1+1+3,,,R1,V,12,16/01/2010
FLR-09919,RIDGE,5,1.3306998,0,,,1+1+3,,,R1,F,3,31/03/2015
FLR-09920,RIDGE,5,0.7412,5561,,,1+1+3,,,R1,F,3,09/03/2005
FLR-09921,RIDGE,5,1.1856,5560,,,1+1+3,,,R1,F,3,31/03/2015
FLR-09922,RIDGE,5,0.808,0,,,1+1+3,,,R1,D,2,01/04/2010
FLR-09923,LAMP,5,0.8263584,2,N-003,16924.4254,,2,0,,,,
FLR-09924,RIDGE,5,1.3380818,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-09925,RIDGE,5,1.1057,0,,,5R3,,,R2,P,7,05/03/2011
FLR-09926,RIDGE,4,1.0225528,0,,,4R2,,,R1,A,1,02/03/2015
FLR-09927,LAMP,5,1.249125,2,N-013,20772.8062,,2,0,,,,
FLR-09928,RIDGE,5,1.2977289,0,,,1+1+3,,,R1,J,4,10-04-2015
FLR-09929,LAMP,5,0.983475,1,N-019,3319.571,,2,0,,,,
FLR-09930,LAMP,5,0.2708833,5,N-003,18943.5049,,4,0,,,,
FLR-09931,LAMP,5,1.300934,1,N-011,53.6573,,2,0,,,,
FLR-09932,RIDGE,6,1.4722416,5151,,,6-SMUDGE,,,R1,U,11,19-03-2015
FLR-09933,RIDGE,7,0.594,0,,,7i,,,R1,R,8,19/04/2008
FLR-09934,LAMP,5,0.3245558,1,N-018,33694.5974,,2,0,,,,
FLR-09935,RIDGE,5,0.764,0,,,1+1+3,,,R1,T,10,10/03/2010
FLR-09936,RIDGE,4,1.043,0,,,4R2,,,R1,A,1,26/03/2010
FLR-09937,LAMP,5,1.2997833,2,N-038,3549.7836,,2,0,,,,
FLR-09938,RIDGE,5,0.343,0,,,5R1,,,R1,D,2,21/03/2008
FLR-09939,RIDGE,5,0.8363,0,,,1+1+3,,,R1,F,3,04/03/2010
FLR-09940,LAMP,5,1.3523443,2,N-011,861.6032,,2,0,,,,
FLR-09941,LAMP,5,1.2178739,2,N-012,10015.6243,,2,0,,,,
FLR-09942,LAMP,5,1.0194829,1,N-002,14458.098,,2,0,,,,
FLR-09943,RIDGE,4,1.1520972,0,,,4R2,,,R1,A,1,02/03/2015
FLR-09944,LAMP,5,1.3053167,1,N-006,8662.7803,,2,0,,,,
FLR-09945,RIDGE,5,1.16895,5560,,,1+1+3,,,R1,F,3,31/03/2015
FLR-09946,RIDGE,6,1.1681,5727,,,6R,,,R1,F,3,04/03/2010
FLR-09947,RIDGE,5,0.3146167,5726,,,5R1,,,R1,S,9,01-04-2015
FLR-09948,RIDGE,5,0.322,0,,,5R1,,,R1,T,10,15/04/2010
FLR-09949,RIDGE,5,0.333575,5759,,,5R1,,,R1,S,9,29-04-2014
FLR-09950,RIDGE,6,0.237,0,,,6i,,,R1,R,8,08/04/2008
FLR-09951,RIDGE,5,0.882,0,,,1+1+3,,,R2,P,7,25/04/2008
FLR-09952,RIDGE,7,1.3499,5722,,,7D1,,,R1,F,3,12/02/2010
FLR-09953,LAMP,5,1.1279059,2,N-003,17490.7351,,2,0,,,,
FLR-09954,RIDGE,5,1.118,0,,,5R3,,,R2,P,7,25/04/2008
FLR-09955,LAMP,7,0.3091909,3,N-040,224.9406,,8,0,,,,
FLR-09956,LAMP,5,1.1639955,2,N-017,29133.5103,,2,0,,,,
FLR-09957,LAMP,5,1.0254696,2,N-011,1967.2172,,2,0,,,,
FLR-09958,RIDGE,4,0.8700203,0,,,4R2,,,R1,A,1,02/03/2015
FLR-09959,RIDGE,8,0.3747083,0,,,8i,,,R1,U,11,31-03-2015
FLR-09960,LAMP,5,1.154864,2,N-022,27679.7538,,2,0,,,,
FLR-09961,RIDGE,5,0.342,0,,,5R1,,,R1,N,6,23/03/2009
FLR-09962,RIDGE,5,0.7487333,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-09963,LAMP,5,0.8192958,3,N-009,930.8571,,2,0,,,,
FLR-09964,RIDGE,4,0.4964,5722,,,4D,,,R1,F,3,11/02/2010
FLR-09965,LAMP,5,1.2896221,3,N-019,3684.2584,,2,0,,,,
FLR-09966,RIDGE,5,1.1168,0,,,5R3,,,R2,P,7,24/04/2008
FLR-09967,RIDGE,5,1.2514208,5560,,,1+1+3,,,R1,F,3,31/03/2015
FLR-09968,RIDGE,6,1.0232,5981,,,6-SMUDGE,,,R1,J,4,15/02/2007
FLR-09969,LAMP,5,0.8296416,1,N-002,14821.1279,,2,0,,,,
FLR-09970,LAMP,5,1.1683333,1,N-030,9672.16,,2,0,,,,
FLR-09971,LAMP,7,1.553425,2,N-015,13170.5351,,7,0,,,,
FLR-09972,LAMP,5,0.5196333,3,N-017,29118.0806,,4,0,,,,
FLR-09973,LAMP,15,1.321575,2,N-022,27629.6205,,17,0,,,,
FLR-09974,RIDGE,5,0.7726319,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-09975,RIDGE,4,0.8922733,0,,,4R2,,,R2,ZZZ,13,12-04-2016
FLR-09976,RIDGE,5,0.31,0,,,5R1,,,R1,V,12,26/01/2010
FLR-09977,LAMP,6,1.2037167,1,N-003,16096.9531,,16,1,,,,
FLR-09978,RIDGE,5,0.9720084,5759,,,1+1+3,,,R1,S,9,01-04-2015
FLR-09979,RIDGE,5,0.4967167,0,,,5R2,,,R1,U,11,31-03-2015
FLR-09980,RIDGE,5,1.0294666,0,,,1+1+3,,,R1,J,4,10-04-2015
FLR-09981,RIDGE,5,1.184,0,,,1+1+3,,,R1,N,6,02/04/2010
FLR-09982,LAMP,4,0.8836035,3,N-002,14633.8597,,0,0,,,,
FLR-09983,RIDGE,5,0.358,0,,,5R1,,,R1,R,8,19/04/2008
FLR-09984,RIDGE,5,0.9022,5987,,,1+1+3,,,R1,J,4,06/02/2010
FLR-09985,RIDGE,5,1.0258,0,,,5R3,,,R2,P,7,24/04/2008
FLR-09986,LAMP,5,0.299704,1,N-031,204.1828,,4,0,,,,
FLR-09987,RIDGE,5,0.311925,5560,,,5R1,,,R1,F,3,31/03/2015
FLR-09988,LAMP,5,1.2528333,1,N-015,13043.4251,,2,0,,,,
FLR-09989,RIDGE,5,1.1508834,5586,,,1+1+3,,,R1,A,1,02/03/2015
FLR-09990,RIDGE,7,0.9554,5722,,,7D1,,,R1,F,3,12/02/2010
FLR-09991,RIDGE,5,1.034075,5586,,,1+1+3,,,R1,A,1,02/03/2015
FLR-09992,RIDGE,9,1.351,0,,,9R,,,R1,V,12,03/02/2010
FLR-09993,RIDGE,3,0.3091536,0,,,3D,,,R1,A,1,02-03-2015
FLR-09994,LAMP,9,0.585725,1,N-014,607.2227,,11,0,,,,
FLR-09995,LAMP,5,0.4938061,2,N-018,33734.3881,,4,0,,,,
FLR-09996,RIDGE,5,0.3342573,0,,,5R1,,,R1,U,11,31-03-2015
FLR-09997,RIDGE,5,0.3175083,5979,,,5R1,,,R1,J,4,10-04-2015
FLR-09998,RIDGE,5,1.111,0,,,1+1+3,,,R1,J,4,06/02/2010
FLR-09999,RIDGE,5,1.2414,0,,,5R3,,,R2,K,5,03/06/2012
FLR-10000,RIDGE,5,0.7692,6035,,,1+1+3,,,R1,U,11,11/02/2010
FLR-10001,RIDGE,5,0.6921,0,,,5-SMUDGE,,,R2,P,7,24/04/2008
FLR-10002,LAMP,5,1.2225584,1,N-042,1039.1792,,2,0,,,,
FLR-10003,RIDGE,4,0.5267,5722,,,4D,,,R1,F,3,09/03/2005
FLR-10004,LAMP,5,0.9355795,2,N-002,14399.1965,,2,0,,,,
FLR-10005,RIDGE,5,0.8523833,5151,,,1+1+3,,,R1,U,11,19-03-2015
FLR-10006,RIDGE,6,1.2605093,5586,,,6-SMUDGE,,,R1,A,1,02-03-2015
FLR-10007,RIDGE,5,1.3293,5978,,,1+1+3,,,R1,J,4,15/02/2007
FLR-10008,RIDGE,3,0.7512488,0,,,3-SMUDGE,,,R1,A,1,16-04-2014
FLR-10009,RIDGE,9,0.372,0,,,9i,,,R1,A,1,26/03/2010
FLR-10010,RIDGE,5,1.2113167,5560,,,1+1+3,,,R1,F,3,31/03/2015
FLR-10011,RIDGE,4,0.5174,6058,,,1+31,,,R1,U,11,11/02/2010
FLR-10012,RIDGE,9,0.339,0,,,9i,,,R1,R,8,19/04/2008
FLR-10013,RIDGE,7,0.381,0,,,7i,,,R1,F,3,04/03/2010
FLR-10014,RIDGE,5,1.4401,6052,,,1+1+3,,,R1,S,9,29-04-2014
FLR-10015,RIDGE,5,1.17838,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-10016,LAMP,4,1.0665186,2,N-003,15798.3937,,0,0,,,,
FLR-10017,RIDGE,5,1.2354917,0,,,1+1+3,,,R1,A,1,02-03-2015
FLR-10018,LAMP,5,0.520275,1,N-012,10560.2856,,4,0,,,,
FLR-10019,LAMP,5,1.292325,1,N-011,102.306,,2,0,,,,
FLR-10020,LAMP,5,1.0758891,3,N-046,8948.7758,,2,0,,,,
FLR-10021,LAMP,9,0.3952583,1,N-021,19899.3547,,11,0,,,,
FLR-10022,LAMP,5,0.3069343,3,N-045,6014.7951,,4,0,,,,
FLR-10023,RIDGE,8,0.318,0,,,8i,,,R1,N,6,21/03/2010
FLR-10024,RIDGE,5,1.2740777,0,,,1+1+3,,,R1,U,11,26/03/2015
FLR-10025,LAMP,5,1.2979049,2,N-011,131.6661,,2,0,,,,
FLR-10026,RIDGE,5,0.5358748,0,,,5R2,,,R1,S,9,29-04-2014
FLR-10027,LAMP,5,0.3268014,2,N-040,81.2077,,4,0,,,,
FLR-10028,RIDGE,5,1.3951433,0,,,1+1+3,,,R1,S,9,01-04-2015
FLR-10029,LAMP,6,1.3413731,4,N-015,12390.0241,,16,1,,,,
FLR-10030,RIDGE,5,0.9646059,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-10031,RIDGE,5,1.3123946,0,,,1+1+3,,,R1,U,11,31-03-2015
FLR-10032,LAMP,6,0.7859381,2,N-001,571.9538,,16,0,,,,
FLR-10033,RIDGE,5,1.3491,5978,,,1+1+3,,,R1,J,4,04/05/2008
FLR-10034,RIDGE,5,1.290439,0,,,1+1+3,,,R1,U,11,31-03-2015
FLR-10035,LAMP,5,1.4210833,1,N-042,123.0074,,2,0,,,,
FLR-10036,LAMP,5,1.1503583,1,N-003,16069.8979,,2,0,,,,
FLR-10037,RIDGE,5,1.1894,0,,,5R3,,,R2,P,7,25/04/2008
FLR-10038,RIDGE,5,1.0169,0,,,5R3,,,R2,K,5,03/06/2012
FLR-10039,LAMP,4,1.041175,1,N-036,27006.101,,0,0,,,,
FLR-10040,LAMP,5,1.2831334,1,N-011,2265.2736,,2,0,,,,
FLR-10041,RIDGE,5,0.883,0,,,1+1+3,,,R1,V,12,03/02/2010
FLR-10042,RIDGE,5,1.1858084,0,,,1+1+3,,,R1,U,11,31-03-2015
FLR-10043,RIDGE,5,1.135,0,,,1+1+3,,,R1,V,12,03/02/2010
FLR-10044,LAMP,5,1.1213667,1,N-035,30965.3889,,2,0,,,,
FLR-10045,LAMP,5,0.3541071,3,N-023,32241.0021,,4,0,,,,
FLR-10046,RIDGE,4,0.208,0,,,4R1,,,R1,A,1,25/03/2008
FLR-10047,RIDGE,9,1.7066556,0,,,9-SMUDGE,,,R1,A,1,16-04-2014
FLR-10048,RIDGE,4,0.5223,5722,,,4D,,,R1,F,3,23/02/2008
FLR-10049,RIDGE,5,1.2669667,0,,,1+1+3,,,R1,U,11,31-03-2015
FLR-10050,RIDGE,7,0.475,0,,,7i,,,R1,D,2,21/03/2008
FLR-10051,LAMP,4,0.254256,3,N-040,179.5563,,0,0,,,,
FLR-10052,RIDGE,5,0.319,5589,,,5R1,,,R1,V,12,26/01/2010
FLR-10053,RIDGE,5,0.3254917,5759,,,5R1,,,R1,S,9,07-04-2015
FLR-10054,RIDGE,5,1.2503205,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-10055,LAMP,4,0.9618074,2,N-003,15707.3186,,0,0,,,,
FLR-10056,RIDGE,5,0.793675,5586,,,1+1+3,,,R1,A,1,02/03/2015
FLR-10057,RIDGE,4,0.877,0,,,4R2,,,R1,A,1,25/02/2010
FLR-10058,RIDGE,8,0.356175,5151,,,8i,,,R1,U,11,26/03/2015
FLR-10059,RIDGE,5,0.324,0,,,5R1,,,R1,T,10,12/03/2010
FLR-10060,RIDGE,8,0.362,0,,,8i,,,R1,R,8,10/04/2008
FLR-10061,LAMP,4,0.7779417,1,N-034,10063.3834,,0,0,,,,
FLR-10062,RIDGE,4,0.382,0,,,1+32,,,R1,N,6,02/04/2010
FLR-10063,RIDGE,4,0.5123,5722,,,4D,,,R1,F,3,23/02/2008
FLR-10064,RIDGE,5,1.0204971,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-10065,RIDGE,5,1.1821841,0,,,1+1+3,,,R1,J,4,12/05/2016
FLR-10066,RIDGE,5,0.837,0,,,1+1+3,,,R1,A,1,26/03/2010
FLR-10067,LAMP,5,1.1562423,3,N-012,9522.512,,2,0,,,,
FLR-10068,RIDGE,8,1.7087776,0,,,8D,,,R1,F,3,31/03/2015
FLR-10069,LAMP,5,0.4970166,1,N-012,10554.4089,,4,0,,,,
FLR-10070,RIDGE,5,1.32125,5151,,,1+1+3,,,R1,U,11,26/03/2015
FLR-10071,RIDGE,5,0.3175883,0,,,5R1,,,R1,J,4,12/05/2016
FLR-10072,RIDGE,5,1.0631,5727,,,1+1+3,,,R1,F,3,04/03/2010
FLR-10073,LAMP,5,1.226,3,N-041,3613.6207,,2,0,,,,
FLR-10074,RIDGE,5,0.8056666,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-10075,RIDGE,6,0.902825,0,,,6-SMUDGE,,,R1,A,1,02/03/2015
FLR-10076,LAMP,5,1.3589508,2,N-033,18346.8409,,2,0,,,,
FLR-10077,RIDGE,5,1.0424417,5586,,,1+1+3,,,R1,A,1,02/03/2015
FLR-10078,RIDGE,4,0.5109,5722,,,4D,,,R1,F,3,11/02/2010
FLR-10079,RIDGE,5,1.1019,5981,,,1+1+3,,,R1,J,4,15/02/2007
FLR-10080,RIDGE,4,1.033,0,,,4R2,,,R1,A,1,26/03/2010
FLR-10081,LAMP,6,1.1853333,2,N-003,16886.7521,,16,0,,,,
FLR-10082,LAMP,5,0.9733,3,N-020,13194.4128,,2,0,,,,
FLR-10083,RIDGE,6,0.1338,5703,,,6i,,,R1,F,3,18/02/2005
FLR-10084,LAMP,5,0.317497,2,N-028,28270.4339,,4,0,,,,
FLR-10085,LAMP,5,1.1621872,3,N-033,18493.3257,,2,0,,,,
FLR-10086,RIDGE,4,0.893,0,,,4R2,,,R1,A,1,25/02/2010
FLR-10087,LAMP,7,1.445675,2,N-020,13222.9259,,7,0,,,,
FLR-10088,RIDGE,5,0.7498283,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-10089,RIDGE,5,0.308,0,,,5R1,,,R1,D,2,21/03/2008
FLR-10090,RIDGE,10,0.3047,6058,,,10i,,,R1,U,11,24/01/2010
FLR-10091,RIDGE,5,1.2705041,0,,,1+1+3,,,R1,F,3,31/03/2015
FLR-10092,RIDGE,5,0.334525,5726,,,5R1,,,R1,S,9,01-04-2015
FLR-10093,RIDGE,5,1.1211,0,,,5R3,,,R2,P,7,24/04/2008
FLR-10094,LAMP,5,0.3270657,1,N-018,33706.2652,,4,0,,,,
FLR-10095,RIDGE,5,0.755,6035,,,1+1+3,,,R1,U,11,11/02/2010
FLR-10096,RIDGE,5,0.3285,5727,,,5R1,,,R1,F,3,12/02/2010
FLR-10097,LAMP,5,1.2025666,1,N-005,902.9448,,2,0,,,,
FLR-10098,RIDGE,4,0.228,0,,,4R1,,,R1,D,2,21/03/2008
FLR-10099,LAMP,5,1.2072833,2,N-038,3570.2395,,2,0,,,,
FLR-10100,RIDGE,4,0.8499348,0,,,4R2,,,R1,A,1,02/03/2015
FLR-10101,RIDGE,5,0.3214,5562,,,5R1,,,R1,U,11,11/02/2010
FLR-10102,RIDGE,5,1.132,0,,,5R3,,,R1,A,1,04/03/2005
FLR-10103,RIDGE,5,0.9016,5560,,,1+1+3,,,R1,F,3,31/03/2015
FLR-10104,RIDGE,5,1.0786749,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-10105,RIDGE,5,1.1487,5727,,,1+1+3,,,R1,F,3,23/01/2005
FLR-10106,RIDGE,5,0.3348,5562,,,5R1,,,R1,U,11,24/01/2010
FLR-10107,RIDGE,5,0.91,0,,,1+1+3,,,R1,A,1,26/03/2010
FLR-10108,RIDGE,4,0.775,0,,,4R2,,,R1,A,1,28/02/2010
FLR-10109,RIDGE,5,0.3288,5562,,,5R1,,,R1,U,11,24/01/2010
FLR-10110,RIDGE,4,0.4884,5561,,,4D,,,R1,F,3,03/03/2010
FLR-10111,RIDGE,5,1.2046584,0,,,1+1+3,,,R1,U,11,31-03-2015
FLR-10112,LAMP,5,1.1728976,2,N-022,27726.0176,,2,0,,,,
FLR-10113,RIDGE,5,0.3151661,0,,,5R1,,,R1,U,11,31-03-2015
FLR-10114,RIDGE,5,1.1058088,0,,,1+1+3,,,R1,J,4,12/05/2016
FLR-10115,RIDGE,4,0.9272592,0,,,4R2,,,R1,A,1,02/03/2015
FLR-10116,RIDGE,5,1.129,0,,,1+1+3,,,R1,R,8,19/04/2008
FLR-10117,LAMP,5,0.49407,2,N-023,32284.7423,,4,0,,,,
FLR-10118,RIDGE,5,0.4203084,5586,,,5R1,,,R1,A,1,02/03/2015
FLR-10119,RIDGE,5,1.1092,0,,,5R3,,,R2,P,7,24/04/2008
FLR-10120,RIDGE,5,0.573,0,,,5-SMUDGE,,,R1,V,12,26/01/2010
FLR-10121,RIDGE,5,0.7822593,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-10122,RIDGE,5,0.8377,5979,,,1+1+3,,,R1,J,4,10-04-2015
FLR-10123,LAMP,5,0.8900833,1,N-005,882.381,,2,0,,,,
FLR-10124,RIDGE,5,0.772,0,,,1+1+3,,,R1,T,10,15/04/2010
FLR-10125,RIDGE,4,0.75,0,,,1+31,,,R1,V,12,04/02/2010
FLR-10126,LAMP,5,1.1748703,1,N-014,656.8994,,2,0,,,,
FLR-10127,RIDGE,5,0.3206,6058,,,5R1,,,R1,U,11,24/01/2010
FLR-10128,LAMP,5,1.408475,3,N-033,18404.9878,,2,0,,,,
FLR-10129,RIDGE,10,0.4263812,5720,,,10i,,,R1,A,1,16-04-2014
FLR-10130,RIDGE,5,0.6447,5561,,,5-SMUDGE,,,R1,F,3,23/01/2005
FLR-10131,LAMP,5,0.9662924,2,N-002,14462.4335,,2,0,,,,
FLR-10132,RIDGE,7,0.351,0,,,7i,,,R1,V,12,22/01/2010
FLR-10133,LAMP,5,1.1712666,2,N-012,10139.5992,,2,0,,,,
FLR-10134,RIDGE,8,0.316,0,,,8i,,,R1,N,6,02/04/2010
FLR-10135,RIDGE,5,1.2475,5987,,,1+1+3,,,R1,J,4,04/05/2008
FLR-10136,LAMP,5,0.3097917,2,N-026,5885.9122,,2,0,,,,
FLR-10137,RIDGE,5,1.0813,0,,,5R3,,,R2,K,5,03/06/2012
FLR-10138,RIDGE,5,0.3122584,5759,,,5R1,,,R1,S,9,01-04-2015
FLR-10139,LAMP,5,1.0523216,2,N-046,8930.6194,,2,0,,,,
FLR-10140,LAMP,5,1.4139,1,N-038,3565.2309,,2,0,,,,
FLR-10141,RIDGE,5,1.2336584,5151,,,1+1+3,,,R1,U,11,26/03/2015
FLR-10142,RIDGE,5,1.2837643,0,,,1+1+3,,,R1,F,3,31/03/2015
FLR-10143,LAMP,5,0.3273466,1,N-035,31397.0402,,4,0,,,,
FLR-10144,RIDGE,8,1.4934083,5586,,,8D,,,R1,A,1,02/03/2015
FLR-10145,LAMP,5,0.31745,1,N-014,5897.0494,,2,0,,,,
FLR-10146,RIDGE,5,0.8788,5979,,,1+1+3,,,R1,J,4,31/01/2009
FLR-10147,LAMP,9,0.3996667,1,N-034,10022.8701,,11,0,,,,
FLR-10148,LAMP,5,1.3207924,3,N-033,18479.0258,,2,0,,,,
FLR-10149,RIDGE,5,1.3386,0,,,5R3,,,R2,P,7,24/04/2008
FLR-10150,LAMP,5,1.087585,2,N-048,20.8618,,2,0,,,,
FLR-10151,LAMP,5,1.0783277,2,N-011,1253.348,,2,0,,,,
FLR-10152,LAMP,5,1.0074667,1,N-024,14605.5595,,2,0,,,,
FLR-10153,RIDGE,5,1.2773,5981,,,1+1+3,,,R1,J,4,31/01/2009
FLR-10154,RIDGE,5,1.2568083,0,,,1+1+3,,,R1,S,9,01-04-2015
FLR-10155,LAMP,5,1.136282,2,N-003,17391.0086,,2,0,,,,
FLR-10156,LAMP,5,0.84015,1,N-005,3266.9609,,2,0,,,,
FLR-10157,LAMP,4,1.1113083,1,N-003,16136.5188,,1,0,,,,
FLR-10158,RIDGE,4,0.254256,0,,,4R1,,,R1,A,1,24-04-2016
FLR-10159,RIDGE,5,0.3388,5560,,,5R1,,,R1,F,3,24/02/2008
FLR-10160,RIDGE,5,0.8729584,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-10161,LAMP,5,1.1016183,2,N-003,16101.5884,,2,0,,,,
FLR-10162,LAMP,5,1.1886417,2,N-003,17616.2023,,2,0,,,,
FLR-10163,RIDGE,4,0.725,0,,,1+31,,,R1,V,12,03/02/2010
FLR-10164,RIDGE,5,0.459286,0,,,5R2,,,R1,U,11,31-03-2015
FLR-10165,RIDGE,5,0.8143,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-10166,LAMP,5,1.2150417,1,N-014,674.6728,,2,0,,,,
FLR-10167,LAMP,18,1.097,1,N-032,10158.9325,,17,0,,,,
FLR-10168,RIDGE,5,0.4836,5727,,,5R2,,,R1,F,3,12/02/2010
FLR-10169,RIDGE,4,0.936775,0,,,4R2,,,R1,A,1,02-03-2015
FLR-10170,RIDGE,5,0.347,0,,,5R1,,,R1,T,10,14/04/2010
FLR-10171,RIDGE,5,1.169,0,,,1+1+3,,,R1,J,4,06/02/2010
FLR-10172,RIDGE,8,1.7966583,5586,,,8D,,,R1,A,1,02-03-2015
FLR-10173,RIDGE,5,1.0929,5727,,,1+1+3,,,R1,F,3,23/01/2005
FLR-10174,RIDGE,5,0.344,0,,,5R1,,,R1,D,2,20/03/2008
FLR-10175,RIDGE,5,0.983,0,,,1+1+3,,,R1,R,8,19/04/2008
FLR-10176,RIDGE,5,1.1741181,0,,,1+1+3,,,R1,U,11,26/03/2015
FLR-10177,LAMP,18,1.0337,2,N-005,3254.505907,,17,0,,,,
FLR-10178,RIDGE,5,1.1829,0,,,5R3,,,R2,K,5,03/06/2012
FLR-10179,LAMP,5,1.3374889,1,N-038,3577.4494,,2,0,,,,
FLR-10180,LAMP,5,0.846168,1,N-048,32.1307,,2,0,,,,
FLR-10181,RIDGE,5,1.0674559,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-10182,RIDGE,5,0.358,0,,,5R1,,,R1,N,6,02/04/2010
FLR-10183,LAMP,5,1.1562417,1,N-011,2250.7144,,2,0,,,,
FLR-10184,LAMP,5,1.1505031,2,N-011,835.3053,,2,0,,,,
FLR-10185,RIDGE,5,0.8534,5981,,,1+1+3,,,R1,J,4,15/02/2007
FLR-10186,RIDGE,5,0.917475,0,,,5-SMUDGE,,,R1,A,1,02/03/2015
FLR-10187,RIDGE,8,0.305,0,,,8i,,,R1,R,8,25/03/2008
FLR-10188,RIDGE,5,0.324,5973,,,5R1,,,R1,D,2,26/02/2010
FLR-10189,RIDGE,5,1.2840083,5586,,,1+1+3,,,R1,A,1,02-03-2015
FLR-10190,RIDGE,6,1.0595333,0,,,6-SMUDGE,,,R1,A,1,02-03-2015
FLR-10191,RIDGE,4,0.522,0,,,4D,,,R1,N,6,02/04/2010
FLR-10192,RIDGE,3,0.2979522,0,,,3D,,,R1,A,1,02-03-2015
FLR-10193,RIDGE,5,1.3825417,6052,,,1+1+3,,,R1,S,9,29-04-2014
FLR-10194,RIDGE,4,0.388,0,,,1+32,,,R1,N,6,21/03/2010
FLR-10195,RIDGE,5,1.2611584,5759,,,1+1+3,,,R1,S,9,29-04-2014
FLR-10196,RIDGE,5,1.1844871,0,,,1+1+3,,,R1,U,11,26/03/2015
FLR-10197,RIDGE,5,1.3260365,5151,,,1+1+3,,,R1,U,11,26/03/2015
FLR-10198,LAMP,5,0.7906584,1,N-032,10101.7749,,2,0,,,,
FLR-10199,RIDGE,5,1.3160167,0,,,1+1+3,,,R1,J,4,10-04-2015
